2012,AL,BAL,BAL,E,2,81,N,Y,N,N,Baltimore Orioles,Oriole Park at Camden Yards,2102240,102,103,BAL,BAL,BAL
2012,AL,BOS,BOS,E,5,81,N,N,N,N,Boston Red Sox,Fenway Park II,3043003,106,106,BOS,BOS,BOS
2012,AL,CHA,CWS,C,2,81,N,N,N,N,Chicago White Sox,U.S. Cellular Field,1965955,106,106,CWS,CHA,CHA
2012,NL,CHN,CHC,C,5,81,N,N,N,N,Chicago Cubs,Wrigley Field,2882756,98,99,CHC,CHN,CHN
2012,NL,CIN,CIN,C,1,81,Y,N,N,N,Cincinnati Reds,Great American Ball Park,2347251,107,107,CIN,CIN,CIN
2012,AL,CLE,CLE,C,4,81,N,N,N,N,Cleveland Indians,Progressive Field,1603596,93,95,CLE,CLE,CLE
2012,NL,COL,COL,W,5,81,N,N,N,N,Colorado Rockies,Coors Field,2630458,120,121,COL,COL,COL
2012,AL,DET,DET,C,1,81,Y,N,Y,N,Detroit Tigers,Comerica Park,3028033,104,103,DET,DET,DET
2012,NL,HOU,HOU,C,6,81,N,N,N,N,Houston Astros,Minute Maid Park,1607733,99,101,HOU,HOU,HOU
2012,AL,KCA,KC,C,3,81,N,N,N,N,Kansas City Royals,Kauffman Stadium,1739859,100,100,KC,KCA,KCA
2012,AL,LAA,LAA,W,3,81,N,N,N,N,Los Angeles Angels of Anaheim,Angel Stadium of Anaheim,3061770,92,92,LAA,LAA,LAA
2012,NL,LAN,LAD,W,2,81,N,N,N,N,Los Angeles Dodgers,Dodger Stadium,3324246,96,96,LAD,LAN,LAN
2012,NL,MIA,MIA,E,5,81,N,N,N,N,Miami Marlins,Marlins Park,2219444,100,100,MIA,FLO,MIA
2012,NL,MIL,MIL,C,3,81,N,N,N,N,Milwaukee Brewers,Miller Park,2831385,104,104,MIL,ML4,MIL
2012,AL,MIN,MIN,C,5,81,N,N,N,N,Minnesota Twins,Target Field,2776354,97,99,MIN,MIN,MIN
2012,AL,NYA,NYY,E,1,81,Y,N,N,N,New York Yankees,Yankee Stadium III,3542406,103,102,NYY,NYA,NYA
2012,NL,NYN,NYM,E,4,81,N,N,N,N,New York Mets,Citi Field,2242803,96,97,NYM,NYN,NYN
2012,AL,OAK,OAK,W,1,81,Y,N,N,N,Oakland Athletics,O.co Coliseum,1679013,97,97,OAK,OAK,OAK
2012,NL,PHI,PHI,E,3,81,N,N,N,N,Philadelphia Phillies,Citizens Bank Park,3565718,102,101,PHI,PHI,PHI
2012,NL,PIT,PIT,C,4,81,N,N,N,N,Pittsburgh Pirates,PNC Park,2091918,93,94,PIT,PIT,PIT
2012,NL,SDN,SD,W,4,81,N,N,N,N,San Diego Padres,Petco Park,2123721,92,92,SD,SDN,SDN
2012,AL,SEA,SEA,W,4,81,N,N,N,N,Seattle Mariners,Safeco Field,1721920,90,91,SEA,SEA,SEA
2012,NL,SFN,SF,W,1,81,Y,N,Y,Y,San Francisco Giants,AT&T Park,3377371,88,88,SF,SFN,SFN
2012,NL,SLN,STL,C,2,81,N,Y,N,N,St. Louis Cardinals,Busch Stadium III,3262109,98,97,STL,SLN,SLN
2012,AL,TBA,TB,E,3,81,N,N,N,N,Tampa Bay Rays,Tropicana Field,1559681,94,93,TBR,TBA,TBA
2012,AL,TEX,TEX,W,2,81,N,Y,N,N,Texas Rangers,Rangers Ballpark in Arlington,3460280,112,111,TEX,TEX,TEX
2012,AL,TOR,TOR,E,4,81,N,N,N,N,Toronto Blue Jays,Rogers Centre,2099663,103,104,TOR,TOR,TOR
2012,NL,WAS,WAS,E,1,81,Y,N,N,N,Washington Nationals,Nationals Park,2370794,99,101,WAS,MON,WAS
2013,NL,ARI,ARI,W,2,81,N,N,N,N,Arizona Diamondbacks,Chase Field,2134795,102,102,ARI,ARI,ARI
2013,NL,ATL,ATL,E,1,81,Y,N,N,N,Atlanta Braves,Turner Field,2548679,104,103,ATL,ATL,ATL
2013,AL,BAL,BAL,E,3,81,N,N,N,N,Baltimore Orioles,Oriole Park at Camden Yards,2357561,106,105,BAL,BAL,BAL
2013,AL,BOS,BOS,E,1,81,Y,N,Y,Y,Boston Red Sox,Fenway Park II,2833333,102,102,BOS,BOS,BOS
2013,AL,CHA,CWS,C,5,81,N,N,N,N,Chicago White Sox,U.S. Cellular Field,1768413,107,107,CWS,CHA,CHA
2013,NL,CHN,CHC,C,5,81,N,N,N,N,Chicago Cubs,Wrigley Field,2642682,104,105,CHC,CHN,CHN
2013,NL,CIN,CIN,C,3,80,N,Y,N,N,Cincinnati Reds,Great American Ball Park,2534369,103,102,CIN,CIN,CIN
2013,AL,CLE,CLE,C,2,81,N,Y,N,N,Cleveland Indians,Progressive Field,1572926,93,94,CLE,CLE,CLE
2013,NL,COL,COL,W,5,81,N,N,N,N,Colorado Rockies,Coors Field,2793828,117,118,COL,COL,COL
2013,AL,DET,DET,C,1,81,Y,N,N,N,Detroit Tigers,Comerica Park,3083397,106,105,DET,DET,DET
2013,AL,HOU,HOU,W,5,81,N,N,N,N,Houston Astros,Minute Maid Park,1651883,99,101,HOU,HOU,HOU
2013,AL,KCA,KC,C,3,81,N,N,N,N,Kansas City Royals,Kauffman Stadium,1750754,103,103,KC,KCA,KCA
2013,AL,LAA,LAA,W,3,81,N,N,N,N,Los Angeles Angels of Anaheim,Angel Stadium of Anaheim,3019505,94,94,LAA,LAA,LAA
2013,NL,LAN,LAD,W,1,81,Y,N,N,N,Los Angeles Dodgers,Dodger Stadium,3743527,95,95,LAD,LAN,LAN
2013,NL,MIA,MIA,E,5,81,N,N,N,N,Miami Marlins,Marlins Park,1586322,102,103,MIA,FLO,MIA
2013,NL,MIL,MIL,C,4,81,N,N,N,N,Milwaukee Brewers,Miller Park,2531105,105,105,MIL,ML4,MIL
2013,AL,MIN,MIN,C,4,81,N,N,N,N,Minnesota Twins,Target Field,2477644,99,101,MIN,MIN,MIN
2013,AL,NYA,NYY,E,4,81,N,N,N,N,New York Yankees,Yankee Stadium III,3279589,102,101,NYY,NYA,NYA
2013,NL,NYN,NYM,E,4,81,N,N,N,N,New York Mets,Citi Field,2135657,94,95,NYM,NYN,NYN
2013,AL,OAK,OAK,W,1,81,Y,N,N,N,Oakland Athletics,O.co Coliseum,1809302,95,93,OAK,OAK,OAK
2013,NL,PHI,PHI,E,4,81,N,N,N,N,Philadelphia Phillies,Citizens Bank Park,3012403,101,102,PHI,PHI,PHI
2013,NL,PIT,PIT,C,2,81,N,Y,N,N,Pittsburgh Pirates,PNC Park,2256862,94,94,PIT,PIT,PIT
2013,NL,SDN,SD,W,3,81,N,N,N,N,San Diego Padres,Petco Park,2166691,91,91,SD,SDN,SDN
2013,AL,SEA,SEA,W,4,81,N,N,N,N,Seattle Mariners,Safeco Field,1761546,92,92,SEA,SEA,SEA
2013,NL,SFN,SF,W,4,82,N,N,N,N,San Francisco Giants,AT&T Park,3326796,90,89,SF,SFN,SFN
2013,NL,SLN,STL,C,1,81,Y,N,Y,N,St. Louis Cardinals,Busch Stadium III,3369769,99,97,STL,SLN,SLN
2013,AL,TBA,TB,E,2,81,N,Y,N,N,Tampa Bay Rays,Tropicana Field,1510300,96,95,TBR,TBA,TBA
2013,AL,TEX,TEX,W,2,82,N,N,N,N,Texas Rangers,Rangers Ballpark in Arlington,3178273,104,103,TEX,TEX,TEX
2013,AL,TOR,TOR,E,5,81,N,N,N,N,Toronto Blue Jays,Rogers Centre,2536562,102,102,TOR,TOR,TOR
2013,NL,WAS,WAS,E,2,81,N,N,N,N,Washington Nationals,Nationals Park,2652422,102,101,WAS,MON,WAS
2014,NL,ARI,ARI,W,5,81,N,N,N,N,Arizona Diamondbacks,Chase Field,2073730,102,102,ARI,ARI,ARI
2014,NL,ATL,ATL,E,2,81,N,N,N,N,Atlanta Braves,Turner Field,2354305,99,99,ATL,ATL,ATL
2014,AL,BAL,BAL,E,1,81,Y,N,N,N,Baltimore Orioles,Oriole Park at Camden Yards,2464473,100,100,BAL,BAL,BAL
2014,AL,BOS,BOS,E,5,81,N,N,N,N,Boston Red Sox,Fenway Park II,2956089,102,101,BOS,BOS,BOS
2014,AL,CHA,CWS,C,4,81,N,N,N,N,Chicago White Sox,U.S. Cellular Field,1650821,100,101,CWS,CHA,CHA
2014,NL,CHN,CHC,C,5,81,N,N,N,N,Chicago Cubs,Wrigley Field,2652113,103,104,CHC,CHN,CHN
